VesselAISKey,AISTrajectPositionTimeStamp,AISTrajectPositionLongitude,AISTrajectPositionLatitude,AISTrajectPositionNorthing,AISTrajectPositionEasting,AISTrajectPositionCourseOverGround,AISTrajectPositionSpeedOverGround
123187,2018-01-05 22:16:54.633,4.039298534,51.95755386,5756827.377,571414.9338,183.3,0
123187,2018-01-05 22:47:35.850,4.039301872,51.95755768,5756827.805,571415.157,183.3,0
123187,2018-01-05 23:01:05.900,4.039346695,51.95756149,5756828.273,571418.2309,157.4,0.8
123187,2018-01-05 23:10:53.280,4.058326721,51.96596527,5757781.725,572708.8007,319.2,5.8
123187,2018-01-05 23:28:45.163,4.042335033,51.97268677,5758513.41,571599.4612,305.2,0
123187,2018-01-06 00:00:04.503,4.042335033,51.97268677,5758513.41,571599.4612,305.2,0
123187,2018-01-06 00:34:24.343,4.042335033,51.97268677,5758513.41,571599.4612,305.2,0
123187,2018-01-06 01:04:44.213,4.042335033,51.97268677,5758513.41,571599.4612,305.2,0
123187,2018-01-06 01:36:05.070,4.042335033,51.97268677,5758513.41,571599.4612,305.2,0
123187,2018-01-06 03:47:05.557,4.04232645,51.97280121,5758526.13,571598.6892,299.2,0
123187,2018-01-06 04:21:44.963,4.042315006,51.97279358,5758525.27,571597.9153,299.2,0
123187,2018-01-08 07:35:03.420,4.609623432,51.80412674,5740478.272,610979.7345,294.9,8.2
123187,2018-01-06 04:53:34.467,4.042246819,51.97278214,5758523.93,571593.2497,299.2,0
123187,2018-01-08 08:38:31.507,4.413125038,51.84344101,5744569.558,597347.5358,281.1,7.7
123187,2018-01-08 08:47:20.793,4.381986618,51.84217453,5744387.561,595205.2395,273.2,7.8
123187,2018-01-08 08:54:51.000,4.357140064,51.84809875,5745014.233,593481.3595,298.7,7.9
123187,2018-01-08 09:08:20.113,4.320681572,51.86591721,5746949.724,590934.2328,270.5,8.7
123187,2018-01-08 09:17:30.053,4.28704834,51.86635971,5746957.479,588617.6733,267.2,7.8
123187,2018-01-08 09:22:01.777,4.27031517,51.86555481,5746847.735,587467.1438,266.2,8.3
123187,2018-01-06 05:06:44.463,4.062958241,51.96343231,5757504.655,573031.1019,117.7,8.3
123187,2018-01-08 09:27:10.683,4.252924919,51.86915588,5747227.484,586262.8992,301.8,8.3
123187,2018-01-08 09:32:29.327,4.237201691,51.87579346,5747947.171,585167.8664,327.1,7.5
123187,2018-01-06 05:19:13.223,4.075581551,51.94218063,5755153.851,573933.3141,220.2,6.9
123187,2018-01-08 09:37:30.733,4.230573177,51.88552856,5749022.125,584693.2852,338.8,7.6
123187,2018-01-08 09:46:40.300,4.210370064,51.90267944,5750906.253,583271.1591,306.7,8.9
123187,2018-01-06 05:24:23.253,4.060658455,51.93795395,5754668.712,572914.4112,251.9,7.4
123187,2018-01-08 09:53:20.520,4.186691761,51.91331482,5752062.251,581622.9095,302,10
